"sex","year","agegroup","meanpop"
0,2000,16,34421
0,2000,17,34853.5
0,2000,18,34023
0,2000,19,33176.5
0,2000,20,32990.5
0,2000,21,33002
0,2000,22,33452.5
0,2000,23,33957.5
0,2000,24,33942.5
0,2000,25,32787.5
0,2000,26,30659.5
0,2000,27,30022
0,2000,28,30884
0,2000,29,31863
0,2000,30,33074
0,2000,31,34793
0,2000,32,36667
0,2000,33,37412.5
0,2000,34,37633.5
0,2000,35,38237.5
0,2000,36,38977
0,2000,37,39065.5
0,2000,38,38720
0,2000,39,38557.5
0,2000,40,38543.5
0,2000,41,37964
0,2000,42,38356
0,2000,43,39917
0,2000,44,40344
0,2000,45,40045
0,2000,46,39961
0,2000,47,40828
0,2000,48,41067
0,2000,49,41262.5
0,2000,50,42848
0,2000,51,43898
0,2000,52,44102
0,2000,53,43451
0,2000,54,40650
0,2000,55,34572.5
0,2000,56,29889
0,2000,57,26108.5
0,2000,58,28273.5
0,2000,59,28427
0,2000,60,25314.5
0,2000,61,26672.5
0,2000,62,25277
0,2000,63,23566.5
0,2000,64,22779.5
0,2000,65,21979.5
0,2000,66,20581.5
0,2000,67,20175
0,2000,68,20546
0,2000,69,20444.5
0,2000,70,19619.5
0,2000,71,18791.5
0,2000,72,17678.5
0,2000,73,16374
0,2000,74,15350
0,2000,75,13987.5
0,2000,76,12663
0,2000,77,11213.5
0,2000,78,10010.5
0,2000,79,9236.5
0,2000,80,7406
0,2000,81,6132
0,2000,82,5782.5
0,2000,83,4968
0,2000,84,4349
0,2000,85,3851
0,2000,86,3279
0,2000,87,2754
0,2000,88,2335
0,2000,89,1829.5
0,2000,90,1371
0,2000,91,1052
0,2000,92,749.5
0,2000,93,515
0,2000,94,349.5
0,2000,95,242.5
0,2000,96,149
0,2000,97,83.5
0,2000,98,53.5
0,2000,99,34
0,2000,100,39
1,2000,0,27769
1,2000,1,28043.5
1,2000,2,28546.5
1,2000,3,29438.5
1,2000,4,30296
1,2000,5,31513.5
1,2000,6,32007
1,2000,7,32354.5
1,2000,8,32577
1,2000,9,32416.5
1,2000,10,31971.5
1,2000,11,31538.5
1,2000,12,30706
1,2000,13,30061
1,2000,14,30842.5
1,2000,15,32014
1,2000,16,32989
1,2000,17,33133.5
1,2000,18,32396.5
1,2000,19,31652.5
1,2000,20,31621
1,2000,21,31748
1,2000,22,32101
1,2000,23,32540.5
1,2000,24,32292.5
1,2000,25,31301
1,2000,26,29197.5
1,2000,27,28209
1,2000,28,29541.5
1,2000,29,30860
1,2000,30,31709
1,2000,31,33335.5
1,2000,32,35237
1,2000,33,36027
1,2000,34,36339
1,2000,35,36734
1,2000,36,37381
1,2000,37,37469.5
1,2000,38,37308
1,2000,39,37342.5
1,2000,40,37327
1,2000,41,36843.5
1,2000,42,37203
1,2000,43,38679
1,2000,44,39198.5
1,2000,45,39462
1,2000,46,39453
1,2000,47,39812.5
1,2000,48,39915.5
1,2000,49,40129.5
1,2000,50,41571
1,2000,51,42803
1,2000,52,43375
1,2000,53,42945
1,2000,54,40213.5
1,2000,55,34368
1,2000,56,30090.5
1,2000,57,26549.5
1,2000,58,29161
1,2000,59,29699
1,2000,60,27093.5
1,2000,61,28666
1,2000,62,27334.5
1,2000,63,25966.5
1,2000,64,25396.5
1,2000,65,24952
1,2000,66,23779.5
1,2000,67,23813.5
1,2000,68,24673
1,2000,69,25399
1,2000,70,25825.5
1,2000,71,25310
1,2000,72,24249.5
1,2000,73,23449
1,2000,74,23295
1,2000,75,22564
1,2000,76,21935.5
1,2000,77,21070.5
1,2000,78,19925
1,2000,79,19200.5
1,2000,80,15879
1,2000,81,13901
1,2000,82,13989.5
1,2000,83,12605
1,2000,84,11353
1,2000,85,10566.5
1,2000,86,9507
1,2000,87,8325
1,2000,88,7208.5
1,2000,89,5921
1,2000,90,4732.5
1,2000,91,3732
1,2000,92,2798.5
1,2000,93,2061
1,2000,94,1405
1,2000,95,989.5
1,2000,96,666
1,2000,97,450
1,2000,98,288.5
1,2000,99,170
1,2000,100,217.5
0,2001,0,28839.5
0,2001,1,29295.5
0,2001,2,29253.5
0,2001,3,29593.5
0,2001,4,30666
0,2001,5,31726
0,2001,6,32731.5
0,2001,7,33132.5
0,2001,8,33677.5
0,2001,9,33901
0,2001,10,33789
0,2001,11,33497
0,2001,12,32950
0,2001,13,32136
0,2001,14,31581
0,2001,15,32298.5
0,2001,16,33377.5
0,2001,17,34452.5
0,2001,18,34871.5
0,2001,19,34008.5
0,2001,20,33175
0,2001,21,32937
0,2001,22,33013.5
0,2001,23,33518.5
0,2001,24,34022.5
0,2001,25,34029.5
0,2001,26,32814.5
0,2001,27,30718.5
0,2001,28,30068.5
0,2001,29,30908
0,2001,30,31882.5
0,2001,31,33055.5
0,2001,32,34785.5
0,2001,33,36644.5
0,2001,34,37390.5
0,2001,35,37610.5
0,2001,36,38173
0,2001,37,38932.5
0,2001,38,39001
0,2001,39,38656
0,2001,40,38502.5
0,2001,41,38458.5
0,2001,42,37873
0,2001,43,38239
0,2001,44,39775
0,2001,45,40214.5
0,2001,46,39911
0,2001,47,39784.5
0,2001,48,40650.5
0,2001,49,40868.5
0,2001,50,41032
0,2001,51,42617
0,2001,52,43597.5
0,2001,53,43832
0,2001,54,43137.5
0,2001,55,40363
0,2001,56,34263
0,2001,57,29615.5
0,2001,58,25834.5
0,2001,59,27977.5
0,2001,60,28105
0,2001,61,25006
0,2001,62,26329
0,2001,63,24893.5
0,2001,64,23171
0,2001,65,22397.5
0,2001,66,21531.5
0,2001,67,20163
0,2001,68,19724.5
0,2001,69,20036
0,2001,70,19848
0,2001,71,18981
0,2001,72,18122.5
0,2001,73,17002.5
0,2001,74,15670.5
0,2001,75,14626.5
0,2001,76,13259.5
0,2001,77,11896.5
0,2001,78,10492
0,2001,79,9296.5
0,2001,80,8501
0,2001,81,6735.5
0,2001,82,5530
0,2001,83,5163.5
0,2001,84,4391.5
0,2001,85,3792.5
0,2001,86,3307.5
0,2001,87,2748.5
0,2001,88,2294.5
0,2001,89,1910.5
0,2001,90,1454
0,2001,91,1072
0,2001,92,796
0,2001,93,555
0,2001,94,377.5
0,2001,95,247.5
0,2001,96,165.5
0,2001,97,91
0,2001,98,47.5
0,2001,99,34
0,2001,100,40
1,2001,0,27390
1,2001,1,27870
1,2001,2,28080
1,2001,3,28585
1,2001,4,29460.5
1,2001,5,30332.5
1,2001,6,31544.5
1,2001,7,32045.5
1,2001,8,32384
1,2001,9,32625.5
1,2001,10,32451.5
1,2001,11,31994
1,2001,12,31574.5
1,2001,13,30750
1,2001,14,30103
1,2001,15,30894.5
1,2001,16,32062.5
1,2001,17,33023.5
1,2001,18,33170
1,2001,19,32340
1,2001,20,31660.5
1,2001,21,31617
1,2001,22,31785.5
1,2001,23,32114.5
1,2001,24,32570.5
1,2001,25,32298.5
1,2001,26,31302
1,2001,27,29231
1,2001,28,28251
1,2001,29,29574.5
1,2001,30,30888.5
1,2001,31,31697.5
1,2001,32,33363.5
1,2001,33,35245.5
1,2001,34,36027
1,2001,35,36330
1,2001,36,36720
1,2001,37,37371
1,2001,38,37486.5
1,2001,39,37311.5
1,2001,40,37326
1,2001,41,37333.5
1,2001,42,36815
1,2001,43,37207.5
1,2001,44,38648
1,2001,45,39134
1,2001,46,39427.5
1,2001,47,39398
1,2001,48,39755
1,2001,49,39848.5
1,2001,50,40052
1,2001,51,41489
1,2001,52,42713.5
1,2001,53,43253.5
1,2001,54,42819.5
1,2001,55,40094.5
1,2001,56,34259.5
1,2001,57,29982
1,2001,58,26443.5
1,2001,59,29040.5
1,2001,60,29558
1,2001,61,26955
1,2001,62,28514.5
1,2001,63,27161.5
1,2001,64,25801
1,2001,65,25199.5
1,2001,66,24741
1,2001,67,23571.5
1,2001,68,23582.5
1,2001,69,24426.5
1,2001,70,25083
1,2001,71,25478
1,2001,72,24922.5
1,2001,73,23799.5
1,2001,74,22962
1,2001,75,22721.5
1,2001,76,21936.5
1,2001,77,21219.5
1,2001,78,20302.5
1,2001,79,19068
1,2001,80,18250
1,2001,81,15026
1,2001,82,13024.5
1,2001,83,12981.5
1,2001,84,11591.5
1,2001,85,10336.5
1,2001,86,9494.5
1,2001,87,8402.5
1,2001,88,7256
1,2001,89,6171
1,2001,90,4899.5
1,2001,91,3857.5
1,2001,92,2964
1,2001,93,2207.5
1,2001,94,1547.5
1,2001,95,1049
1,2001,96,701.5
1,2001,97,472
1,2001,98,307.5
1,2001,99,192.5
1,2001,100,235
0,2002,0,28519
0,2002,1,28929.5
0,2002,2,29348.5
0,2002,3,29273
0,2002,4,29646.5
0,2002,5,30695
0,2002,6,31763.5
0,2002,7,32773
0,2002,8,33176
0,2002,9,33725
0,2002,10,33958
0,2002,11,33845
0,2002,12,33551
0,2002,13,33008
0,2002,14,32199
0,2002,15,31638
0,2002,16,32354.5
0,2002,17,33419
0,2002,18,34483
0,2002,19,34875
0,2002,20,34010.5
0,2002,21,33127
0,2002,22,32952.5
0,2002,23,33088
0,2002,24,33599
0,2002,25,34098.5
0,2002,26,34075.5
0,2002,27,32887.5
0,2002,28,30789
0,2002,29,30093
0,2002,30,30972
0,2002,31,31912.5
0,2002,32,33082
0,2002,33,34796.5
0,2002,34,36643
0,2002,35,37389.5
0,2002,36,37588
0,2002,37,38144.5
0,2002,38,38908
0,2002,39,38973.5
0,2002,40,38613.5
0,2002,41,38430.5
0,2002,42,38402.5
0,2002,43,37789.5
0,2002,44,38138.5
0,2002,45,39661.5
0,2002,46,40092
0,2002,47,39763.5
0,2002,48,39645
0,2002,49,40476.5
0,2002,50,40661
0,2002,51,40833.5
0,2002,52,42343.5
0,2002,53,43335.5
0,2002,54,43545.5
0,2002,55,42846
0,2002,56,40018
0,2002,57,33980
0,2002,58,29329
0,2002,59,25560.5
0,2002,60,27677
0,2002,61,27785.5
0,2002,62,24690.5
0,2002,63,25925
0,2002,64,24506.5
0,2002,65,22796
0,2002,66,21962.5
0,2002,67,21123
0,2002,68,19718.5
0,2002,69,19238
0,2002,70,19466.5
0,2002,71,19237.5
0,2002,72,18291.5
0,2002,73,17455.5
0,2002,74,16256.5
0,2002,75,14928
0,2002,76,13895
0,2002,77,12475.5
0,2002,78,11159.5
0,2002,79,9745
0,2002,80,8556
0,2002,81,7748.5
0,2002,82,6105
0,2002,83,4954.5
0,2002,84,4567.5
0,2002,85,3843.5
0,2002,86,3258.5
0,2002,87,2799.5
0,2002,88,2286.5
0,2002,89,1887.5
0,2002,90,1526
0,2002,91,1149
0,2002,92,819.5
0,2002,93,583
0,2002,94,406
0,2002,95,261.5
0,2002,96,174.5
0,2002,97,100.5
0,2002,98,48
0,2002,99,31
0,2002,100,42.5
1,2002,0,27133.5
1,2002,1,27496.5
1,2002,2,27929
1,2002,3,28101.5
1,2002,4,28616.5
1,2002,5,29509
1,2002,6,30376
1,2002,7,31592.5
1,2002,8,32073.5
1,2002,9,32436.5
1,2002,10,32656
1,2002,11,32486
1,2002,12,32044
1,2002,13,31637
1,2002,14,30800.5
1,2002,15,30160
1,2002,16,30945.5
1,2002,17,32105.5
1,2002,18,33076
1,2002,19,33118.5
1,2002,20,32355
1,2002,21,31670.5
1,2002,22,31673
1,2002,23,31812.5
1,2002,24,32142.5
1,2002,25,32605
1,2002,26,32334
1,2002,27,31373.5
1,2002,28,29280
1,2002,29,28301.5
1,2002,30,29594.5
1,2002,31,30915.5
1,2002,32,31734
1,2002,33,33408.5
1,2002,34,35299.5
1,2002,35,36030.5
1,2002,36,36331
1,2002,37,36732
1,2002,38,37398
1,2002,39,37502.5
1,2002,40,37306
1,2002,41,37339
1,2002,42,37336.5
1,2002,43,36814
1,2002,44,37179.5
1,2002,45,38601.5
1,2002,46,39117.5
1,2002,47,39395
1,2002,48,39343.5
1,2002,49,39700.5
1,2002,50,39775.5
1,2002,51,39993
1,2002,52,41382.5
1,2002,53,42604
1,2002,54,43129
1,2002,55,42699
1,2002,56,39986.5
1,2002,57,34137
1,2002,58,29855.5
1,2002,59,26329
1,2002,60,28911
1,2002,61,29402.5
1,2002,62,26816
1,2002,63,28346
1,2002,64,26984.5
1,2002,65,25636
1,2002,66,25009.5
1,2002,67,24539
1,2002,68,23344.5
1,2002,69,23334
1,2002,70,24131.5
1,2002,71,24752.5
1,2002,72,25118.5
1,2002,73,24469.5
1,2002,74,23295.5
1,2002,75,22421.5
1,2002,76,22114
1,2002,77,21243
1,2002,78,20465
1,2002,79,19469.5
1,2002,80,18160
1,2002,81,17332
1,2002,82,14121
1,2002,83,12072
1,2002,84,11956.5
1,2002,85,10581
1,2002,86,9269
1,2002,87,8384.5
1,2002,88,7297
1,2002,89,6201.5
1,2002,90,5140.5
1,2002,91,4003
1,2002,92,3076.5
1,2002,93,2299.5
1,2002,94,1663
1,2002,95,1154
1,2002,96,759.5
1,2002,97,474.5
1,2002,98,322.5
1,2002,99,204
1,2002,100,255.5
0,2003,0,28610.5
0,2003,1,28623.5
0,2003,2,29003.5
0,2003,3,29390.5
0,2003,4,29326
0,2003,5,29676.5
0,2003,6,30725
0,2003,7,31801.5
0,2003,8,32804.5
0,2003,9,33233.5
0,2003,10,33772
0,2003,11,34000
0,2003,12,33886
0,2003,13,33603.5
0,2003,14,33048.5
0,2003,15,32242
0,2003,16,31693
0,2003,17,32387.5
0,2003,18,33445.5
0,2003,19,34490
0,2003,20,34877.5
0,2003,21,33988
0,2003,22,33152.5
0,2003,23,33016.5
0,2003,24,33167.5
0,2003,25,33643
0,2003,26,34171
0,2003,27,34153.5
0,2003,28,32956
0,2003,29,30815.5
0,2003,30,30139.5
0,2003,31,31009
0,2003,32,31955
0,2003,33,33112.5
0,2003,34,34793
0,2003,35,36642
0,2003,36,37372
0,2003,37,37543
0,2003,38,38120
0,2003,39,38878.5
0,2003,40,38929.5
0,2003,41,38557.5
0,2003,42,38373.5
0,2003,43,38320.5
0,2003,44,37703
0,2003,45,38027.5
0,2003,46,39526.5
0,2003,47,39958
0,2003,48,39615.5
0,2003,49,39466.5
0,2003,50,40281
0,2003,51,40455.5
0,2003,52,40573.5
0,2003,53,42060.5
0,2003,54,43037
0,2003,55,43218
0,2003,56,42494
0,2003,57,39675.5
0,2003,58,33654
0,2003,59,29018
0,2003,60,25275.5
0,2003,61,27361.5
0,2003,62,27431
0,2003,63,24328
0,2003,64,25516.5
0,2003,65,24092
0,2003,66,22381.5
0,2003,67,21541
0,2003,68,20665.5
0,2003,69,19248
0,2003,70,18724.5
0,2003,71,18881
0,2003,72,18601.5
0,2003,73,17606
0,2003,74,16721
0,2003,75,15510.5
0,2003,76,14168
0,2003,77,13122
0,2003,78,11718.5
0,2003,79,10394
0,2003,80,9005
0,2003,81,7843
0,2003,82,7054
0,2003,83,5464.5
0,2003,84,4408.5
0,2003,85,4004.5
0,2003,86,3319
0,2003,87,2798
0,2003,88,2325.5
0,2003,89,1866.5
0,2003,90,1493
0,2003,91,1211
0,2003,92,886.5
0,2003,93,610.5
0,2003,94,417.5
0,2003,95,280
0,2003,96,174.5
0,2003,97,110.5
0,2003,98,57.5
0,2003,99,29.5
0,2003,100,44.5
1,2003,0,27307.5
1,2003,1,27251
1,2003,2,27581
1,2003,3,27947.5
1,2003,4,28125
1,2003,5,28657
1,2003,6,29544
1,2003,7,30410.5
1,2003,8,31618.5
1,2003,9,32118
1,2003,10,32469
1,2003,11,32702
1,2003,12,32535
1,2003,13,32113
1,2003,14,31669
1,2003,15,30841
1,2003,16,30197
1,2003,17,30973.5
1,2003,18,32145
1,2003,19,33027.5
1,2003,20,33110.5
1,2003,21,32369
1,2003,22,31774.5
1,2003,23,31723
1,2003,24,31887.5
1,2003,25,32213
1,2003,26,32641.5
1,2003,27,32391.5
1,2003,28,31397.5
1,2003,29,29346.5
1,2003,30,28309
1,2003,31,29639
1,2003,32,30951.5
1,2003,33,31772.5
1,2003,34,33442.5
1,2003,35,35299.5
1,2003,36,36061.5
1,2003,37,36342.5
1,2003,38,36755
1,2003,39,37428.5
1,2003,40,37499.5
1,2003,41,37298.5
1,2003,42,37355
1,2003,43,37328.5
1,2003,44,36794
1,2003,45,37153.5
1,2003,46,38581
1,2003,47,39091
1,2003,48,39335.5
1,2003,49,39289.5
1,2003,50,39629
1,2003,51,39708
1,2003,52,39894.5
1,2003,53,41286.5
1,2003,54,42493.5
1,2003,55,43019.5
1,2003,56,42580
1,2003,57,39836.5
1,2003,58,33992
1,2003,59,29712.5
1,2003,60,26216
1,2003,61,28756
1,2003,62,29259
1,2003,63,26648
1,2003,64,28163
1,2003,65,26796.5
1,2003,66,25444.5
1,2003,67,24793.5
1,2003,68,24318.5
1,2003,69,23099.5
1,2003,70,23051.5
1,2003,71,23801
1,2003,72,24409
1,2003,73,24662
1,2003,74,23988
1,2003,75,22770.5
1,2003,76,21838
1,2003,77,21451
1,2003,78,20511.5
1,2003,79,19644
1,2003,80,18566
1,2003,81,17250
1,2003,82,16294.5
1,2003,83,13139.5
1,2003,84,11098.5
1,2003,85,10915
1,2003,86,9498.5
1,2003,87,8199.5
1,2003,88,7278
1,2003,89,6210
1,2003,90,5166.5
1,2003,91,4199.5
1,2003,92,3184.5
1,2003,93,2370
1,2003,94,1742.5
1,2003,95,1237
1,2003,96,839
1,2003,97,530.5
1,2003,98,315
1,2003,99,207
1,2003,100,281
0,2004,0,29156.5
0,2004,1,28745
0,2004,2,28711
0,2004,3,29053.5
0,2004,4,29438
0,2004,5,29363
0,2004,6,29713
0,2004,7,30769
0,2004,8,31827.5
0,2004,9,32844.5
0,2004,10,33266
0,2004,11,33814
0,2004,12,34028.5
0,2004,13,33934
0,2004,14,33626.5
0,2004,15,33082
0,2004,16,32294
0,2004,17,31720
0,2004,18,32420.5
0,2004,19,33459
0,2004,20,34506
0,2004,21,34885.5
0,2004,22,34061.5
0,2004,23,33231
0,2004,24,33112.5
0,2004,25,33272
0,2004,26,33741
0,2004,27,34284.5
0,2004,28,34217.5
0,2004,29,33045.5
0,2004,30,30866
0,2004,31,30186.5
0,2004,32,31036
0,2004,33,32024
0,2004,34,33132
0,2004,35,34790
0,2004,36,36625.5
0,2004,37,37340
0,2004,38,37518.5
0,2004,39,38089
0,2004,40,38830
0,2004,41,38867
0,2004,42,38480.5
0,2004,43,38292.5
0,2004,44,38233.5
0,2004,45,37592.5
0,2004,46,37890
0,2004,47,39396
0,2004,48,39777
0,2004,49,39449
0,2004,50,39258.5
0,2004,51,40075.5
0,2004,52,40210
0,2004,53,40321
0,2004,54,41738
0,2004,55,42697.5
0,2004,56,42871
0,2004,57,42110.5
0,2004,58,39281.5
0,2004,59,33301
0,2004,60,28666.5
0,2004,61,24979.5
0,2004,62,26995.5
0,2004,63,27058
0,2004,64,23954.5
0,2004,65,25056.5
0,2004,66,23685
0,2004,67,21944.5
0,2004,68,21081
0,2004,69,20200
0,2004,70,18758.5
0,2004,71,18158.5
0,2004,72,18310.5
0,2004,73,17938.5
0,2004,74,16934
0,2004,75,16013
0,2004,76,14753.5
0,2004,77,13451
0,2004,78,12326.5
0,2004,79,10963
0,2004,80,9655
0,2004,81,8292
0,2004,82,7173.5
0,2004,83,6341.5
0,2004,84,4915.5
0,2004,85,3899
0,2004,86,3466
0,2004,87,2849
0,2004,88,2358
0,2004,89,1922
0,2004,90,1498
0,2004,91,1186
0,2004,92,933
0,2004,93,670.5
0,2004,94,447
0,2004,95,288.5
0,2004,96,186.5
0,2004,97,121.5
0,2004,98,70.5
0,2004,99,36.5
0,2004,100,45
1,2004,0,27864.5
1,2004,1,27476
1,2004,2,27360.5
1,2004,3,27618
1,2004,4,27992
1,2004,5,28161
1,2004,6,28705.5
1,2004,7,29581.5
1,2004,8,30443
1,2004,9,31666.5
1,2004,10,32162
1,2004,11,32519
1,2004,12,32752.5
1,2004,13,32593.5
1,2004,14,32143
1,2004,15,31713.5
1,2004,16,30879
1,2004,17,30223
1,2004,18,31018
1,2004,19,32120.5
1,2004,20,33031
1,2004,21,33132.5
1,2004,22,32475
1,2004,23,31856.5
1,2004,24,31826
1,2004,25,31983.5
1,2004,26,32290.5
1,2004,27,32711.5
1,2004,28,32397.5
1,2004,29,31469.5
1,2004,30,29380
1,2004,31,28373.5
1,2004,32,29689.5
1,2004,33,30985
1,2004,34,31805.5
1,2004,35,33452
1,2004,36,35346
1,2004,37,36074
1,2004,38,36348
1,2004,39,36789
1,2004,40,37433
1,2004,41,37500.5
1,2004,42,37294
1,2004,43,37356.5
1,2004,44,37301
1,2004,45,36777.5
1,2004,46,37145
1,2004,47,38544
1,2004,48,39041
1,2004,49,39276.5
1,2004,50,39242
1,2004,51,39568.5
1,2004,52,39624.5
1,2004,53,39799.5
1,2004,54,41195
1,2004,55,42386.5
1,2004,56,42886.5
1,2004,57,42429
1,2004,58,39668.5
1,2004,59,33823
1,2004,60,29585.5
1,2004,61,26085
1,2004,62,28615
1,2004,63,29079
